series_id,description
WPSID541,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, seasonally adjusted"
WPSID5411,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, goods, seasonally adjusted"
WPSID54111,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, foods, seasonally adjusted"
WPSID54112,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, energy, seasonally adjusted"
WPSID54113,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, goods excluding foods and energy, seasonally adjusted"
WPSID5412,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, services, seasonally adjusted"
WPSID54121,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, services less trade, transportation, and warehousing, seasonally adjusted"
WPSID54122,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, transportation and warehousing services, seasonally adjusted"
WPSID541221,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, transportation of passengers, seasonally adjusted"
WPSID541222,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, transportation and warehousing of goods, seasonally adjusted"
WPSID54123,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 goods producers, trade services, seasonally adjusted"
WPSID542,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, seasonally adjusted"
WPSID5421,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, goods, seasonally adjusted"
WPSID54211,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, foods, seasonally adjusted"
WPSID54212,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, energy, seasonally adjusted"
WPSID54213,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, goods excluding foods and energy, seasonally adjusted"
WPSID5422,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, services, seasonally adjusted"
WPSID54221,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, services less trade, transportation, and warehousing, seasonally adjusted"
WPSID54222,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, transportation and warehousing services, seasonally adjusted"
WPSID542221,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, transportation of passengers, seasonally adjusted"
WPSID542222,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, transportation and warehousing of goods, seasonally adjusted"
WPSID54223,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, trade services, seasonally adjusted"
WPSID5423,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 services producers, construction, seasonally adjusted"
WPSID543,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, seasonally adjusted"
WPSID5431,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, goods, seasonally adjusted"
WPSID54312,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, energy, seasonally adjusted"
WPSID54313,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, goods excluding foods and energy, seasonally adjusted"
WPSID5432,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, services, seasonally adjusted"
WPSID54321,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, services less trade, transportation, and warehousing, seasonally adjusted"
WPSID54322,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, transportation and warehousing services, seasonally adjusted"
WPSID543222,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, transportation and warehousing of goods, seasonally adjusted"
WPSID54323,"PPI Commodity data for Intermediate demand by production flow-Inputs to stage 4 construction producers, trade services, seasonally adjusted"
WPSID59111,"PPI Commodity data for Intermediate demand by production flow-Total goods inputs to stage 1 intermediate demand, seasonally adjusted"
WPSID59112,"PPI Commodity data for Intermediate demand by production flow-Total services inputs to stage 1 intermediate demand, seasonally adjusted"
WPSID59114,"PPI Commodity data for Intermediate demand by production flow-Total foods inputs to stage 1 intermediate demand, seasonally adjusted"
WPSID59115,"PPI Commodity data for Intermediate demand by production flow-Total energy goods inputs to stage 1 intermediate demand, seasonally adjusted"
WPSID59116,"PPI Commodity data for Intermediate demand by production flow-Total goods less foods and energy inputs to stage 1 intermediate demand, seasonally adjusted"
WPSID59117,"PPI Commodity data for Intermediate demand by production flow-Total construction inputs to stage 1 intermediate demand, seasonally adjusted"
WPSID59211,"PPI Commodity data for Intermediate demand by production flow-Total goods inputs to stage 2 intermediate demand, seasonally adjusted"
WPSID59212,"PPI Commodity data for Intermediate demand by production flow-Total services inputs to stage 2 intermediate demand, seasonally adjusted"
WPSID59213,"PPI Commodity data for Intermediate demand by production flow-Total construction inputs to stage 2 intermediate demand, seasonally adjusted"
WPSID59214,"PPI Commodity data for Intermediate demand by production flow-Total foods inputs to stage 2 intermediate demand, seasonally adjusted"
WPSID59215,"PPI Commodity data for Intermediate demand by production flow-Total energy goods inputs to stage 2 intermediate demand, seasonally adjusted"
WPSID59216,"PPI Commodity data for Intermediate demand by production flow-Total goods less foods and energy inputs to stage 2 intermediate demand, seasonally adjusted"
WPSID59311,"PPI Commodity data for Intermediate demand by production flow-Total goods inputs to stage 3 intermediate demand, seasonally adjusted"
WPSID59312,"PPI Commodity data for Intermediate demand by production flow-Total services inputs to stage 3 intermediate demand, seasonally adjusted"
WPSID59313,"PPI Commodity data for Intermediate demand by production flow-Total construction inputs to stage 3 intermediate demand, seasonally adjusted"
WPSID59314,"PPI Commodity data for Intermediate demand by production flow-Total foods inputs to stage 3 intermediate demand, seasonally adjusted"
WPSID59315,"PPI Commodity data for Intermediate demand by production flow-Total energy goods inputs to stage 3 intermediate demand, seasonally adjusted"
WPSID59316,"PPI Commodity data for Intermediate demand by production flow-Total goods less foods and energy inputs to stage 3 intermediate demand, seasonally adjusted"
WPSID59411,"PPI Commodity data for Intermediate demand by production flow-Total goods inputs to stage 4 intermediate demand, seasonally adjusted"
WPSID59412,"PPI Commodity data for Intermediate demand by production flow-Total services inputs to stage 4 intermediate demand, seasonally adjusted"
WPSID59413,"PPI Commodity data for Intermediate demand by production flow-Total construction inputs to stage 4 intermediate demand, seasonally adjusted"
WPSID59414,"PPI Commodity data for Intermediate demand by production flow-Total foods inputs to stage 4 intermediate demand, seasonally adjusted"
WPSID59415,"PPI Commodity data for Intermediate demand by production flow-Total energy goods inputs to stage 4 intermediate demand, seasonally adjusted"
WPSID59416,"PPI Commodity data for Intermediate demand by production flow-Total goods less foods and energy inputs to stage 4 intermediate demand, seasonally adjusted"
WPSID61,"PPI Commodity data for Intermediate demand by commodity type-Processed goods for intermediate demand, seasonally adjusted"
WPSID611,"PPI Commodity data for Intermediate demand by commodity type-Materials and components for manufacturing, seasonally adjusted"
WPSID6111,"PPI Commodity data for Intermediate demand by commodity type-Materials for manufacturing, seasonally adjusted"
WPSID61111,"PPI Commodity data for Intermediate demand by commodity type-Materials for food manufacturing, seasonally adjusted"
WPSID61112,"PPI Commodity data for Intermediate demand by commodity type-Materials for nondurable manufacturing, seasonally adjusted"
WPSID61113,"PPI Commodity data for Intermediate demand by commodity type-Materials for durable manufacturing, seasonally adjusted"
WPSID6112,"PPI Commodity data for Intermediate demand by commodity type-Components for manufacturing, seasonally adjusted"
WPSID61121,"PPI Commodity data for Intermediate demand by commodity type-Components for nondurable manufacturing, seasonally adjusted"
WPSID61122,"PPI Commodity data for Intermediate demand by commodity type-Components for durable manufacturing, seasonally adjusted"
WPSID612,"PPI Commodity data for Intermediate demand by commodity type-Materials and components for construction, seasonally adjusted"
WPSID6121,"PPI Commodity data for Intermediate demand by commodity type-Materials for construction, seasonally adjusted"
WPSID6122,"PPI Commodity data for Intermediate demand by commodity type-Components for construction, seasonally adjusted"
WPSID613,"PPI Commodity data for Intermediate demand by commodity type-Processed fuels and lubricants for intermediate demand, seasonally adjusted"
WPSID6131,"PPI Commodity data for Intermediate demand by commodity type-Processed fuels and lubricants to manufacturing industries, seasonally adjusted"
WPSID6132,"PPI Commodity data for Intermediate demand by commodity type-Processed fuels and lubricants to nonmanufacturing industries, seasonally adjusted"
WPSID614,"PPI Commodity data for Intermediate demand by commodity type-Containers for intermediate demand, seasonally adjusted"
WPSID615,"PPI Commodity data for Intermediate demand by commodity type-Supplies for intermediate demand, seasonally adjusted"
WPSID6151,"PPI Commodity data for Intermediate demand by commodity type-Supplies to manufacturing industries, seasonally adjusted"
WPSID6152,"PPI Commodity data for Intermediate demand by commodity type-Supplies to nonmanufacturing industries, seasonally adjusted"
WPSID61521,"PPI Commodity data for Intermediate demand by commodity type-Supplies to nonmanufacturing industries, feeds, seasonally adjusted"
WPSID61522,"PPI Commodity data for Intermediate demand by commodity type-Supplies to nonmanufacturing industries, other than feeds, seasonally adjusted"
WPSID62,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed goods for intermediate demand, seasonally adjusted"
WPSID621,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed foodstuffs and feedstuffs, seasonally adjusted"
WPSID622,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed nonfood materials, seasonally adjusted"
WPSID6221,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed nonfood materials except fuel, seasonally adjusted"
WPSID62211,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed nonfood materials except fuel to manufacturing industries, seasonally adjusted"
WPSID62212,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed nonfood materials except fuel to nonmanufacturing industries, seasonally adjusted"
WPSID6222,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed fuel, seasonally adjusted"
WPSID62221,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed fuel to manufacturing industries, seasonally adjusted"
WPSID62222,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed fuel to nonmanufacturing industries, seasonally adjusted"
WPSID63,"PPI Commodity data for Intermediate demand by commodity type-Services for intermediate demand, seasonally adjusted"
WPSID631,"PPI Commodity data for Intermediate demand by commodity type-Services less trade, transportation, and warehousing for intermediate demand, seasonally adjusted"
WPSID6311,"PPI Commodity data for Intermediate demand by commodity type-Services less trade, transportation, and warehousing for manufacturing industries, seasonally adjusted"
WPSID6312,"PPI Commodity data for Intermediate demand by commodity type-Services less trade, transportation, and warehousing for nonmanufacturing industries, seasonally adjusted"
WPSID632,"PPI Commodity data for Intermediate demand by commodity type-Transportation and warehousing services for intermediate demand, seasonally adjusted"
WPSID6321,"PPI Commodity data for Intermediate demand by commodity type-Transportation of passengers for intermediate demand, seasonally adjusted"
WPSID63211,"PPI Commodity data for Intermediate demand by commodity type-Transportation of passengers for manufacturing industries, seasonally adjusted"
WPSID63212,"PPI Commodity data for Intermediate demand by commodity type-Transportation of passengers for nonmanufacturing industries, seasonally adjusted"
WPSID6322,"PPI Commodity data for Intermediate demand by commodity type-Transportation and warehousing of goods for intermediate demand, seasonally adjusted"
WPSID63221,"PPI Commodity data for Intermediate demand by commodity type-Transportation of goods for manufacturing industries, seasonally adjusted"
WPSID63222,"PPI Commodity data for Intermediate demand by commodity type-Transportation of goods for nonmanufacturing industries, seasonally adjusted"
WPSID633,"PPI Commodity data for Intermediate demand by commodity type-Trade services for intermediate demand, seasonally adjusted"
WPSID6331,"PPI Commodity data for Intermediate demand by commodity type-Trade services for manufacturing industries, seasonally adjusted"
WPSID6332,"PPI Commodity data for Intermediate demand by commodity type-Trade services for nonmanufacturing industries, seasonally adjusted"
WPSID64,"PPI Commodity data for Intermediate demand by commodity type-Construction for intermediate demand, seasonally adjusted"
WPSID69111,"PPI Commodity data for Intermediate demand by commodity type-Processed materials less foods and feeds, seasonally adjusted"
WPSID69112,"PPI Commodity data for Intermediate demand by commodity type-Processed foods and feeds, seasonally adjusted"
WPSID69113,"PPI Commodity data for Intermediate demand by commodity type-Processed energy goods, seasonally adjusted"
WPSID69115,"PPI Commodity data for Intermediate demand by commodity type-Processed materials less foods and energy, seasonally adjusted"
WPSID69116,"PPI Commodity data for Intermediate demand by commodity type-Intermediate distributive services, seasonally adjusted"
WPSID69117,"PPI Commodity data for Intermediate demand by commodity type-Processed goods plus intermediate distributive services, seasonally adjusted"
WPSID69118,"PPI Commodity data for Intermediate demand by commodity type-Processed materials less energy, seasonally adjusted"
WPSID69211,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed materials less agricultural products, seasonally adjusted"
WPSID69212,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed energy materials, seasonally adjusted"
WPSID69213,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed materials less energy, seasonally adjusted"
WPSID69216,"PPI Commodity data for Intermediate demand by commodity type-Unprocessed nonfood materials less energy, seasonally adjusted"
WPSSISTEEL1,"PPI Commodity data for Special indexes-Steel mill products, including fabricated wire products, seasonally adjusted"
WPSSISTEEL2,"PPI Commodity data for Special indexes-Finished steel mill products, excluding fabricated wire products, seasonally adjusted"
WPSSISTEEL3,"PPI Commodity data for Special indexes-Finished steel mill products, including fabricated wire products, seasonally adjusted"
WPU00000000,"PPI Commodity data for All commodities, not seasonally adjusted"
WPU01,"PPI Commodity data for Farm products, not seasonally adjusted"
WPU011,"PPI Commodity data for Farm products-Fruits & melons, fresh/dry vegs. & nuts, not seasonally adjusted"
WPU0111,"PPI Commodity data for Farm products-Fresh fruits and melons, not seasonally adjusted"
WPU011101,"PPI Commodity data for Farm products-Citrus fruits, not seasonally adjusted"
WPU01110101,"PPI Commodity data for Farm products-Grapefruits, not seasonally adjusted"
WPU01110104,"PPI Commodity data for Farm products-Lemons, not seasonally adjusted"
WPU01110105,"PPI Commodity data for Farm products-Valencia oranges, not seasonally adjusted"
WPU01110106,"PPI Commodity data for Farm products-Navel oranges, not seasonally adjusted"
WPU01110108,"PPI Commodity data for Farm products-Tangerines, not seasonally adjusted"
WPU01110110,"PPI Commodity data for Farm products-Tangelos, not seasonally adjusted"
WPU011102,"PPI Commodity data for Farm products-Other fruits and berries, not seasonally adjusted"
WPU01110201,"PPI Commodity data for Farm products-Plums and fresh prunes, not seasonally adjusted"
WPU01110202,"PPI Commodity data for Farm products-Nectarines, not seasonally adjusted"
WPU01110203,"PPI Commodity data for Farm products-Cherries, not seasonally adjusted"
WPU01110204,"PPI Commodity data for Farm products-Apricots, not seasonally adjusted"
WPU01110205,"PPI Commodity data for Farm products-Avocados, not seasonally adjusted"
WPU01110206,"PPI Commodity data for Farm products-Kiwifruit, not seasonally adjusted"
WPU01110208,"PPI Commodity data for Farm products-Granny Smith apples, not seasonally adjusted"
WPU01110209,"PPI Commodity data for Farm products-Rome apples, not seasonally adjusted"
WPU01110211,"PPI Commodity data for Farm products-Golden delicious apples, not seasonally adjusted"
WPU01110215,"PPI Commodity data for Farm products-Red delicious apples, not seasonally adjusted"
WPU01110216,"PPI Commodity data for Farm products-McIntosh apples, not seasonally adjusted"
WPU01110219,"PPI Commodity data for Farm products-Peaches, not seasonally adjusted"
WPU01110220,"PPI Commodity data for Farm products-Gala apples, not seasonally adjusted"
WPU01110221,"PPI Commodity data for Farm products-Pears, not seasonally adjusted"
WPU01110222,"PPI Commodity data for Farm products-Strawberries, not seasonally adjusted"
WPU01110224,"PPI Commodity data for Farm products-Raspberries, not seasonally adjusted"
WPU01110225,"PPI Commodity data for Farm products-Blackberries, not seasonally adjusted"
WPU01110226,"PPI Commodity data for Farm products-Cranberries, not seasonally adjusted"
WPU01110227,"PPI Commodity data for Farm products-Blueberries, not seasonally adjusted"
WPU01110228,"PPI Commodity data for Farm products-Grapes, not seasonally adjusted"
WPU011102281,"PPI Commodity data for Farm products-Table grapes, not seasonally adjusted"
WPU011102282,"PPI Commodity data for Farm products-Raisin grapes, not seasonally adjusted"
WPU011102283,"PPI Commodity data for Farm products-Wine grapes, not seasonally adjusted"
WPU011102284,"PPI Commodity data for Farm products-Juice grapes, not seasonally adjusted"
WPU01110229,"PPI Commodity data for Farm products-Fuji apples, not seasonally adjusted"
WPU01110230,"PPI Commodity data for Farm products-Empire apples, not seasonally adjusted"
WPU011103,"PPI Commodity data for Farm products-Melons, not seasonally adjusted"
WPU01110301,"PPI Commodity data for Farm products-Cantaloupes, not seasonally adjusted"
WPU01110302,"PPI Commodity data for Farm products-Honeydews, not seasonally adjusted"
WPU01110303,"PPI Commodity data for Farm products-Watermelons, not seasonally adjusted"
WPU0113,"PPI Commodity data for Farm products-Fresh and dry vegetables, not seasonally adjusted"
WPU011301,"PPI Commodity data for Farm products-Dry vegetables, not seasonally adjusted"
WPU0113011,"PPI Commodity data for Farm products-Dry beans, not seasonally adjusted"
WPU01130110,"PPI Commodity data for Farm products-Dry pinto beans, not seasonally adjusted"
WPU01130111,"PPI Commodity data for Farm products-Dry great northern beans, not seasonally adjusted"
WPU01130112,"PPI Commodity data for Farm products-Dry pink beans, not seasonally adjusted"
WPU01130113,"PPI Commodity data for Farm products-Dry pea beans, not seasonally adjusted"
WPU01130114,"PPI Commodity data for Farm products-Dry kidney beans, not seasonally adjusted"
WPU01130115,"PPI Commodity data for Farm products-Dry small red beans, not seasonally adjusted"
WPU01130116,"PPI Commodity data for Farm products-Dry garbanzo beans, not seasonally adjusted"
WPU01130117,"PPI Commodity data for Farm products-Dry black beans, not seasonally adjusted"
WPU01130119,"PPI Commodity data for Farm products-Dry blackeye beans, not seasonally adjusted"
WPU0113012,"PPI Commodity data for Farm products-Dry peas and lentils, not seasonally adjusted"
WPU01130120,"PPI Commodity data for Farm products-Dry peas, not seasonally adjusted"
WPU01130121,"PPI Commodity data for Farm products-Dry lentils, not seasonally adjusted"
WPU011302,"PPI Commodity data for Farm products-Fresh vegetables, except potatoes, not seasonally adjusted"
WPU01130211,"PPI Commodity data for Farm products-Cabbage, not seasonally adjusted"
WPU01130212,"PPI Commodity data for Farm products-Carrots, not seasonally adjusted"
WPU01130213,"PPI Commodity data for Farm products-Celery, not seasonally adjusted"
WPU01130214,"PPI Commodity data for Farm products-Sweet corn, not seasonally adjusted"
WPU01130215,"PPI Commodity data for Farm products-Lettuce, not seasonally adjusted"
WPU01130216,"PPI Commodity data for Farm products-Dry onions, not seasonally adjusted"
WPU01130217,"PPI Commodity data for Farm products-Tomatoes, not seasonally adjusted"
WPU01130218,"PPI Commodity data for Farm products-Snap beans, not seasonally adjusted"
WPU01130219,"PPI Commodity data for Farm products-Green peas, not seasonally adjusted"
WPU01130221,"PPI Commodity data for Farm products-Asparagus, not seasonally adjusted"
WPU01130222,"PPI Commodity data for Farm products-Broccoli, not seasonally adjusted"
WPU01130223,"PPI Commodity data for Farm products-Cauliflower, not seasonally adjusted"
WPU01130224,"PPI Commodity data for Farm products-Spinach, not seasonally adjusted"
WPU01130225,"PPI Commodity data for Farm products-Greens, not seasonally adjusted"
WPU01130226,"PPI Commodity data for Farm products-Endive, not seasonally adjusted"
WPU01130228,"PPI Commodity data for Farm products-Green peppers, not seasonally adjusted"
WPU01130229,"PPI Commodity data for Farm products-Eggplant, not seasonally adjusted"
WPU01130231,"PPI Commodity data for Farm products-Squash, not seasonally adjusted"
WPU01130232,"PPI Commodity data for Farm products-Beets, not seasonally adjusted"
WPU01130234,"PPI Commodity data for Farm products-Cucumbers, not seasonally adjusted"
WPU01130235,"PPI Commodity data for Farm products-Artichokes, not seasonally adjusted"
WPU01130236,"PPI Commodity data for Farm products-Pumpkins, not seasonally adjusted"
WPU011303,"PPI Commodity data for Farm products-Sweet potatoes, not seasonally adjusted"
WPU01130301,"PPI Commodity data for Farm products-Sweet potatoes, not seasonally adjusted"
WPU011306,"PPI Commodity data for Farm products-Potatoes, not seasonally adjusted"
WPU01130601,"PPI Commodity data for Farm products-Long white potatoes, not seasonally adjusted"
WPU01130602,"PPI Commodity data for Farm products-Round white potatoes, not seasonally adjusted"
WPU01130603,"PPI Commodity data for Farm products-Russet potatoes, not seasonally adjusted"
WPU01130604,"PPI Commodity data for Farm products-Round red potatoes, not seasonally adjusted"
WPU01130605,"PPI Commodity data for Farm products-Round yellow potatoes, not seasonally adjusted"
WPU0119,"PPI Commodity data for Farm products-Tree nuts, not seasonally adjusted"
WPU011901,"PPI Commodity data for Farm products-Tree nuts, not seasonally adjusted"
WPU01190101,"PPI Commodity data for Farm products-Pecans, not seasonally adjusted"
WPU01190102,"PPI Commodity data for Farm products-Almonds, not seasonally adjusted"
WPU01190103,"PPI Commodity data for Farm products-Filberts, not seasonally adjusted"
WPU01190104,"PPI Commodity data for Farm products-Walnuts, not seasonally adjusted"
WPU01190105,"PPI Commodity data for Farm products-Macadamias, not seasonally adjusted"
WPU01190106,"PPI Commodity data for Farm products-Pistachios, not seasonally adjusted"
WPU012,"PPI Commodity data for Farm products-Grains, not seasonally adjusted"
WPU0121,"PPI Commodity data for Farm products-Wheat, not seasonally adjusted"
WPU012101,"PPI Commodity data for Farm products-Wheat, not seasonally adjusted"
WPU01210101,"PPI Commodity data for Farm products-Hard red winter wheat, not seasonally adjusted"
WPU01210102,"PPI Commodity data for Farm products-Hard red spring wheat, not seasonally adjusted"
WPU01210103,"PPI Commodity data for Farm products-Soft white wheat, not seasonally adjusted"
WPU01210104,"PPI Commodity data for Farm products-Soft red winter wheat, not seasonally adjusted"
WPU01210105,"PPI Commodity data for Farm products-Hard amber durum wheat, not seasonally adjusted"
WPU0122,"PPI Commodity data for Farm products-Other grains, not seasonally adjusted"
WPU012201,"PPI Commodity data for Farm products-Barley, not seasonally adjusted"
WPU01220101,"PPI Commodity data for Farm products-Barley, not seasonally adjusted"
WPU012202,"PPI Commodity data for Farm products-Corn, not seasonally adjusted"
WPU01220205,"PPI Commodity data for Farm products-Corn, not seasonally adjusted"
WPU012203,"PPI Commodity data for Farm products-Oats, not seasonally adjusted"
WPU01220311,"PPI Commodity data for Farm products-Oats, not seasonally adjusted"
WPU012204,"PPI Commodity data for Farm products-Rye, not seasonally adjusted"
WPU01220415,"PPI Commodity data for Farm products-Rye, not seasonally adjusted"
WPU012205,"PPI Commodity data for Farm products-Sorghum, not seasonally adjusted"
WPU01220501,"PPI Commodity data for Farm products-Sorghum, not seasonally adjusted"
WPU0123,"PPI Commodity data for Farm products-Rough rice, not seasonally adjusted"
WPU012301,"PPI Commodity data for Farm products-Rough rice, not seasonally adjusted"
WPU01230103,"PPI Commodity data for Farm products-Rough rice, not seasonally adjusted"
WPU012301031,"PPI Commodity data for Farm products-Long grain rough rice, not seasonally adjusted"
WPU012301032,"PPI Commodity data for Farm products-Medium/short grain rough rice, not seasonally adjusted"
WPU013,"PPI Commodity data for Farm products-Livestock, not seasonally adjusted"
WPU0131,"PPI Commodity data for Farm products-Slaughter cattle, not seasonally adjusted"
WPU013101,"PPI Commodity data for Farm products-Slaughter steers and heifers, not seasonally adjusted"
WPU01310199,"PPI Commodity data for Farm products-Slaughter steers and heifers, not seasonally adjusted"
WPU013102,"PPI Commodity data for Farm products-Slaughter cows and bulls, not seasonally adjusted"
WPU01310299,"PPI Commodity data for Farm products-Slaughter cows and bulls, not seasonally adjusted"
WPU013103,"PPI Commodity data for Farm products-Slaughter vealers, not seasonally adjusted"
WPU01310399,"PPI Commodity data for Farm products-Slaughter vealers, not seasonally adjusted"
WPU0132,"PPI Commodity data for Farm products-Slaughter hogs, not seasonally adjusted"
WPU013201,"PPI Commodity data for Farm products-Slaughter barrows and gilts, not seasonally adjusted"
WPU01320199,"PPI Commodity data for Farm products-Slaughter barrows and gilts, not seasonally adjusted"
WPU013202,"PPI Commodity data for Farm products-Slaughter sows, not seasonally adjusted"
WPU01320299,"PPI Commodity data for Farm products-Slaughter sows, not seasonally adjusted"
WPU0133,"PPI Commodity data for Farm products-Slaughter lambs, not seasonally adjusted"
WPU013301,"PPI Commodity data for Farm products-Slaughter lambs, not seasonally adjusted"
WPU01330199,"PPI Commodity data for Farm products-Slaughter lambs, not seasonally adjusted"
WPU0134,"PPI Commodity data for Farm products-Feeder and replacement cattle, not seasonally adjusted"
WPU013401,"PPI Commodity data for Farm products-Feeder and replacement cattle, not seasonally adjusted"
WPU01340199,"PPI Commodity data for Farm products-Feeder and replacement cattle, not seasonally adjusted"
WPU014,"PPI Commodity data for Farm products-Slaughter poultry, not seasonally adjusted"
WPU0141,"PPI Commodity data for Farm products-Slaughter chickens, not seasonally adjusted"
WPU014102,"PPI Commodity data for Farm products-Broilers and other meat type chickens, not seasonally adjusted"
WPU01410299,"PPI Commodity data for Farm products-Slaughter chickens, not seasonally adjusted"
WPU0142,"PPI Commodity data for Farm products-Slaughter turkeys, not seasonally adjusted"
WPU014201,"PPI Commodity data for Farm products-Slaughter turkeys, not seasonally adjusted"
WPU01420199,"PPI Commodity data for Farm products-Slaughter turkeys, not seasonally adjusted"
WPU0143,"PPI Commodity data for Farm products-Slaughter ducks, not seasonally adjusted"
WPU014301,"PPI Commodity data for Farm products-Slaughter ducks, not seasonally adjusted"
WPU01430199,"PPI Commodity data for Farm products-Slaughter ducks, not seasonally adjusted"
WPU015,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted"
WPU0151,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted"
WPU015101,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted"
WPU01510101,"PPI Commodity data for Farm products-Raw cotton, not seasonally adjusted"
WPU015101011,"PPI Commodity data for Farm products-Upland cotton, not seasonally adjusted"
WPU015101012,"PPI Commodity data for Farm products-Pima cotton, not seasonally adjusted"
WPU016,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted"
WPU0161,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted"
WPU016101,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted"
WPU01610102,"PPI Commodity data for Farm products-Raw milk, not seasonally adjusted"
WPU017,"PPI Commodity data for Farm products-Chicken eggs, not seasonally adjusted"
WPU0171,"PPI Commodity data for Farm products-Chicken eggs, not seasonally adjusted"
WPU017107,"PPI Commodity data for Farm products-Eggs for fresh use, not seasonally adjusted"
WPU01710701,"PPI Commodity data for Farm products-Eggs, jumbo, not seasonally adjusted"
WPU01710702,"PPI Commodity data for Farm products-Eggs, extra large, not seasonally adjusted"
WPU01710703,"PPI Commodity data for Farm products-Eggs, large, not seasonally adjusted"
WPU01710704,"PPI Commodity data for Farm products-Eggs, medium, not seasonally adjusted"
WPU01710705,"PPI Commodity data for Farm products-Eggs, small, not seasonally adjusted"
WPU017108,"PPI Commodity data for Farm products-Breaker stock and checks and undergrades, not seasonally adjusted"
WPU01710801,"PPI Commodity data for Farm products-Breaker stock, not seasonally adjusted"
WPU01710802,"PPI Commodity data for Farm products-Checks and undergrades, not seasonally adjusted"
WPU018,"PPI Commodity data for Farm products-Hay, hayseeds, and oilseeds, not seasonally adjusted"
WPU0181,"PPI Commodity data for Farm products-Hay and hayseeds, not seasonally adjusted"
WPU018101,"PPI Commodity data for Farm products-Hay and hayseeds, not seasonally adjusted"
WPU01810101,"PPI Commodity data for Farm products-Alfalfa hay, not seasonally adjusted"
WPU01810102,"PPI Commodity data for Farm products-All other hay, not seasonally adjusted"
WPU0183,"PPI Commodity data for Farm products-Oilseeds, not seasonally adjusted"
WPU018301,"PPI Commodity data for Farm products-Oilseeds, not seasonally adjusted"
WPU01830111,"PPI Commodity data for Farm products-Peanuts, not seasonally adjusted"
WPU01830121,"PPI Commodity data for Farm products-Cottonseed, not seasonally adjusted"
WPU01830131,"PPI Commodity data for Farm products-Soybeans, not seasonally adjusted"
WPU01830151,"PPI Commodity data for Farm products-Flaxseed, not seasonally adjusted"
WPU01830161,"PPI Commodity data for Farm products-Sunflower, not seasonally adjusted"
WPU01830171,"PPI Commodity data for Farm products-Canola, not seasonally adjusted"
WPU01830181,"PPI Commodity data for Farm products-Miscellanous oil crops, not seasonally adjusted"
